is_buyer,varietal,offer_id,product_title,producing_winery_winedirect_upc,product_winery_name,product_region_name,varietalcategory_name,title,varietal_list,importer_name,product_style_name,label_classification,utm_ft_keywords,unit_price_incl_tax,utm_lt_campaign_token
chardonnay,Chardonnay,20001302_2017-12-11,2015 TOR Wines Chardonnay Reserve Cuvee Susan Napa Valley,20001302-TOR,TOR Wines,United States > California > Napa Valley,Chardonnay,2015 TOR Wines Chardonnay Reserve Cuvee Susan Napa Valley,Chardonnay,,White Wine,Domestic,#NAME?,87.39,Google_Search_Beta_Wines_France_Bordeaux_Top-Producers
chardonnay,Chardonnay,20001706_2018-07-19,2016 Morgan Winery Highland Chardonnay Santa Lucia Highlands,20001706-MGW,Morgan Winery,United States > California > Central Coast > Santa Lucia Highlands,Chardonnay,2016 Morgan Winery Highland Chardonnay Santa Lucia Highlands,Chardonnay,,White Wine,Domestic,wattle creek winery,21.64,G_WineAccess_3P_Producers_Tier3
chardonnay,Chardonnay,10193772_2018-02-09,NV Michel Turgy Reserve Selection Blanc De Blancs Grand Cru Brut,10193772-MTY,Michel Turgy,France > Champagne,Champagne,NV Michel Turgy Reserve Selection Blanc De Blancs Grand Cru Brut,Chardonnay,North Berkeley Wine Imports,Sparkling,Import,,55.05,
chardonnay,Chardonnay,20001721_2018-07-01,2015 Mayacamas Chardonnay Mt. Veeder Napa Valley,20001721-MAY,Mayacamas Vineyards,United States > California > Napa Valley > Mount Veeder,Chardonnay,2015 Mayacamas Chardonnay Mt. Veeder Napa Valley,Chardonnay,Skurnik Wines,White Wine,Domestic,,54.12,
chardonnay,Chardonnay,20001391_2018-02-15,2014 Leeuwin Estate Art Series Chardonnay Margaret River,20001391-LEU,Leeuwin Estate,Australia > Margaret River,Chardonnay,2014 Leeuwin Estate Art Series Chardonnay Margaret River,Chardonnay,Old Bridge Cellars,White Wine,Import,,84.02,
chardonnay,Chardonnay,20002030_2018-11-02,2016 Mer Soleil Chardonnay Reserve Santa Lucia Highlands,20002030-MSL,Mer Soleil,United States > California > Central Coast > Santa Lucia Highlands,Chardonnay,2016 Mer Soleil Chardonnay Reserve Santa Lucia Highlands,Chardonnay,Young's Market,White Wine,Domestic,,29.42,
chardonnay,Chardonnay,20000918_2018-02-09,2016 LIOCO Chardonnay Sonoma County,20000918-LIO,LIOCO,United States > California > Sonoma County,Chardonnay,2016 LIOCO Chardonnay Sonoma County,Chardonnay,,White Wine,Domestic,#NAME?,23.79,Google_Search_Beta_Varietal_Tier1
chardonnay,Chardonnay,20001992_2018-10-12,2016 Bernardus Chardonnay Monterey County,20001992-BRN,Bernardus Winery,United States > California > Central Coast > Monterey,Chardonnay,2016 Bernardus Chardonnay Monterey County,Chardonnay,,White Wine,Domestic,,21.26,
chardonnay,Chardonnay,11865787_2017-11-26,2006 Taittinger Comtes de Champagne Blanc de Blancs Brut,11865787-TAI,Taittinger,France > Champagne,Champagne,2006 Taittinger Comtes de Champagne Blanc de Blancs Brut,Chardonnay,Young's Market,Sparkling,Import,,159.36,20000335
chardonnay,Chardonnay,20001736_2018-07-16,2015 Eugenio Collavini Broy Bianco Collio,20001736-EUG,Eugenio Collavini,Italy > Friuli-Venezia Giulia,Italian White Blend,2015 Eugenio Collavini Broy Bianco Collio,"Chardonnay,Friulano,Sauvignon Blanc",Blue Ventures Wine Marketing,White Wine,Import,,26.69,
chardonnay,Chardonnay,20001998_2018-11-01,Billecart-Salmon Champagne Blanc de Blancs Grand Cru Magnum (1.5 L),20001998-BLS,Billecart-Salmon,France > Champagne,Champagne,Billecart-Salmon Champagne Blanc de Blancs Grand Cru Magnum (1.5 L),Chardonnay,T. Edward Wines,Sparkling,Import,,160.0,
chardonnay,Chardonnay,20001721_2018-07-01,2015 Mayacamas Chardonnay Mt. Veeder Napa Valley,20001721-MAY,Mayacamas Vineyards,United States > California > Napa Valley > Mount Veeder,Chardonnay,2015 Mayacamas Chardonnay Mt. Veeder Napa Valley,Chardonnay,Skurnik Wines,White Wine,Domestic,,54.49,
chardonnay,Chardonnay,20001990_2018-10-20,2016 Massican Gaspare Friuli Colli Orientali White Wine,20001990-MNW,Massican Winery,Italy > Friuli-Venezia Giulia,Interesting White,2016 Massican Gaspare Friuli Colli Orientali White Wine,"Chardonnay,Ribolla Gialla,Tocai",,White Wine,Import,,32.16,
chardonnay,Chardonnay,20000491_2018-02-09,2013 Louis Latour Meursault Goutte d'Or 1er Cru,20000491-LTR,Louis Latour,France > Burgundy > Cote de Beaune > Meursault,White Burgundy,2013 Louis Latour Meursault Goutte d'Or 1er Cru,Chardonnay,Louis Latour Inc,White Wine,Import,,69.0,Site-wide Overlay  - custom design 12.18.17
chardonnay,Chardonnay,20002030_2018-11-03,2016 Mer Soleil Chardonnay Reserve Santa Lucia Highlands,20002030-MSL,Mer Soleil,United States > California > Central Coast > Santa Lucia Highlands,Chardonnay,2016 Mer Soleil Chardonnay Reserve Santa Lucia Highlands,Chardonnay,Young's Market,White Wine,Domestic,,28.42,
chardonnay,Chardonnay,20001761_2018-08-02,2015 Clos Du Val Estate Chardonnay Lot One Carneros Napa Valley,20001761-CDV,Clos du Val,United States > California > Napa Valley,Chardonnay,2015 Clos Du Val Estate Chardonnay Lot One Carneros Napa Valley,Chardonnay,,White Wine,Domestic,,26.28,rhoneviellesMPAv1
chardonnay,Chardonnay,20001706_2018-07-19,2016 Morgan Winery Highland Chardonnay Santa Lucia Highlands,20001706-MGW,Morgan Winery,United States > California > Central Coast > Santa Lucia Highlands,Chardonnay,2016 Morgan Winery Highland Chardonnay Santa Lucia Highlands,Chardonnay,,White Wine,Domestic,hdeible1@comcast.net,21.19,20000626
chardonnay,Chardonnay,20000918_2018-02-09,2016 LIOCO Chardonnay Sonoma County,20000918-LIO,LIOCO,United States > California > Sonoma County,Chardonnay,2016 LIOCO Chardonnay Sonoma County,Chardonnay,,White Wine,Domestic,4af0e98fad483ce98af6b84606ea11c0,23.82,11854068_newbrand
chardonnay,Chardonnay,20000770_2018-04-24,2013 Celine et Vincent Dureuil Rully 1er Cru Raclot,20000770-CVT,Celine et Vincent,France > Burgundy > Cote de Beaune,,2013 Celine et Vincent Dureuil Rully 1er Cru Raclot,Chardonnay,North Berkeley Wine Imports,White Wine,Import,,30.0,
chardonnay,Chardonnay,20001590_2018-09-18,2016 Teeter-Totter Chardonnay,20001590-TET,Teeter-Totter,United States > California,Chardonnay,2016 Teeter-Totter Chardonnay,Chardonnay,,White Wine,Domestic,,34.0,
chardonnay,Chardonnay,20001958_2018-10-13,2005 Bollinger La Grande Annee Champagne,20001958-BOL,Bollinger,France > Champagne,Champagne,2005 Bollinger La Grande Annee Champagne,"Chardonnay,Pinot Noir",Vintus,Sparkling,Import,,90.1,
chardonnay,Chardonnay,119395_2018-05-25,Diebolt-Vallois Blanc de Blancs Brut,119395-DVC,Diebolt-Vallois,France > Champagne,Champagne,Diebolt-Vallois Blanc de Blancs Brut,Chardonnay,,Sparkling,Import,#NAME?,42.16,Google_Search_Beta_Wines
chardonnay,Chardonnay,20001721_2018-07-01,2015 Mayacamas Chardonnay Mt. Veeder Napa Valley,20001721-MAY,Mayacamas Vineyards,United States > California > Napa Valley > Mount Veeder,Chardonnay,2015 Mayacamas Chardonnay Mt. Veeder Napa Valley,Chardonnay,Skurnik Wines,White Wine,Domestic,,51.44,
chardonnay,Chardonnay,20001564_2018-04-10,2014 WindRacer Chardonnay Russian River Valley,20001564-WNR,WindRacer,United States > California > Sonoma County > Russian River Valley,Chardonnay,2014 WindRacer Chardonnay Russian River Valley,Chardonnay,Regal Wine Company,White Wine,Domestic,,31.86,
chardonnay,Chardonnay,20001858_2018-08-24,2017 Joey Tensley Chardonnay Central Coast,20001858-TNW,Tensley,United States > California > Central Coast,Chardonnay,2017 Joey Tensley Chardonnay Central Coast,Chardonnay,,White Wine,Domestic,,21.19,
chardonnay,Chardonnay,20001382_2018-07-23,2015 Louis Latour Pouilly Vinzelles Les Champs Maconnais,20001382-LTR,Louis Latour,France > Burgundy > Macon > Pouilly-Vinzelles,White Burgundy,2015 Louis Latour Pouilly Vinzelles Les Champs Maconnais,Chardonnay,Louis Latour Inc,White Wine,Import,,19.0,20000399
chardonnay,Chardonnay,20001736_2018-07-16,2015 Eugenio Collavini Broy Bianco Collio,20001736-EUG,Eugenio Collavini,Italy > Friuli-Venezia Giulia,Italian White Blend,2015 Eugenio Collavini Broy Bianco Collio,"Chardonnay,Friulano,Sauvignon Blanc",Blue Ventures Wine Marketing,White Wine,Import,,23.32,
chardonnay,Chardonnay,20001992_2018-10-10,2016 Bernardus Chardonnay Monterey County,20001992-BRN,Bernardus Winery,United States > California > Central Coast > Monterey,Chardonnay,2016 Bernardus Chardonnay Monterey County,Chardonnay,,White Wine,Domestic,,21.19,
chardonnay,Chardonnay,20001572_2018-04-21,2014 Jigar Wines Chardonnay Russian River Valley Sonoma County		,20001572-JIG,Jigar Wines,United States > California > Sonoma County > Russian River Valley,Chardonnay,2014 Jigar Wines Russian River Valley Sonoma County		,Chardonnay,Jigar Wines,White Wine,Domestic,,21.26,
chardonnay,Chardonnay,20001943_2018-09-16,2016 Clos du Val Proprietary White Wine Napa Valley,20001943-CDV,Clos du Val,United States > California > Napa Valley,Interesting White,2016 Clos du Val Proprietary White Wine Napa Valley,"Chardonnay,Muscat,Sauvignon Blanc",,White Wine,Domestic,,21.39,
chardonnay,Chardonnay,20001572_2018-04-21,2014 Jigar Wines Chardonnay Russian River Valley Sonoma County		,20001572-JIG,Jigar Wines,United States > California > Sonoma County > Russian River Valley,Chardonnay,2014 Jigar Wines Russian River Valley Sonoma County		,Chardonnay,Jigar Wines,White Wine,Domestic,,21.44,
chardonnay,Chardonnay,20001613_2018-05-19,2013 Panther Creek Cellars Chardonnay French Creek Vineyard,20001613-PNT,Panther Creek Cellars,United States > Oregon,Chardonnay,2013 Panther Creek Cellars Chardonnay French Creek Vineyard,Chardonnay,,White Wine,Domestic,709e94b29fca308b930c94dcf9cbd8f6,29.99,20000875_newbrand
chardonnay,Chardonnay,20001384_2018-01-04,2015 Talley Vineyards Estate Chardonnay Arroyo Grande,20001384-TLV,Talley Vineyards,United States > California > Central Coast > Arroyo Grande Valley,Chardonnay,2015 Talley Vineyards Estate Chardonnay Arroyo Grande,Chardonnay,,White Wine,Domestic,,23.94,
chardonnay,Chardonnay,20001024_2018-02-09,2013 Nicholson Jones Selection Chardonnay Dolly Hill,20001024-NIJ,Nicholson Jones Selection,United States > California > Napa Valley > Los Carneros,Chardonnay,2013 Nicholson Jones Chardonnay Dolly Hill Vineyard Carneros,Chardonnay,Scale Wine Group,White Wine,Domestic,,34.8,
chardonnay,Chardonnay,20000918_2018-02-09,2016 LIOCO Chardonnay Sonoma County,20000918-LIO,LIOCO,United States > California > Sonoma County,Chardonnay,2016 LIOCO Chardonnay Sonoma County,Chardonnay,,White Wine,Domestic,,23.98,
chardonnay,Chardonnay,20001721_2018-07-01,2015 Mayacamas Chardonnay Mt. Veeder Napa Valley,20001721-MAY,Mayacamas Vineyards,United States > California > Napa Valley > Mount Veeder,Chardonnay,2015 Mayacamas Chardonnay Mt. Veeder Napa Valley,Chardonnay,Skurnik Wines,White Wine,Domestic,,51.44,
chardonnay,Chardonnay,20001958_2018-10-13,2005 Bollinger La Grande Annee Champagne,20001958-BOL,Bollinger,France > Champagne,Champagne,2005 Bollinger La Grande Annee Champagne,"Chardonnay,Pinot Noir",Vintus,Sparkling,Import,,75.0,
chardonnay,Chardonnay,20001391_2018-01-07,2014 Leeuwin Estate Art Series Chardonnay Margaret River,20001391-LEU,Leeuwin Estate,Australia > Margaret River,Chardonnay,2014 Leeuwin Estate Art Series Chardonnay Margaret River,Chardonnay,Old Bridge Cellars,White Wine,Import,,85.12,
chardonnay,Chardonnay,20002058_2018-11-12,Bellavista Alma Gran Cuvée Brut Franciacorta Italy,20002058-BEL,Bellavista,Italy > Lombardy,Sparkling,Bellavista Alma Gran Cuvée Brut Franciacorta Italy,"Chardonnay,Pinot Blanc,Pinot Noir",,Sparkling,Import,,31.32,
chardonnay,Chardonnay,20001507_2018-03-06,2014 Stony Hill Vineyard Chardonnay Napa Valley,20001507-SHV,Stony Hill Vineyard,United States > California > Napa Valley,Chardonnay,2014 Stony Hill Vineyard Chardonnay Napa Valley,Chardonnay,,White Wine,Domestic,,50.87,
chardonnay,Chardonnay,119395_2018-05-25,Diebolt-Vallois Blanc de Blancs Brut,119395-DVC,Diebolt-Vallois,France > Champagne,Champagne,Diebolt-Vallois Blanc de Blancs Brut,Chardonnay,,Sparkling,Import,,42.06,
chardonnay,Chardonnay,20000918_2018-02-09,2016 LIOCO Chardonnay Sonoma County,20000918-LIO,LIOCO,United States > California > Sonoma County,Chardonnay,2016 LIOCO Chardonnay Sonoma County,Chardonnay,,White Wine,Domestic,,23.98,
chardonnay,Chardonnay,20001507_2018-03-06,2014 Stony Hill Vineyard Chardonnay Napa Valley,20001507-SHV,Stony Hill Vineyard,United States > California > Napa Valley,Chardonnay,2014 Stony Hill Vineyard Chardonnay Napa Valley,Chardonnay,,White Wine,Domestic,,51.83,
chardonnay,Chardonnay,20001792_2018-08-15,2013 Stomping Girl Chardonnay Hyde Vineyard Carneros Napa Valley,20001792-SGW,Stomping Girl Wines,United States > California > Napa Valley > Los Carneros,Chardonnay,2013 Stomping Girl Chardonnay Hyde Vineyard Carneros Napa Valley,Chardonnay,,White Wine,Domestic,,19.38,
chardonnay,Chardonnay,20001992_2018-10-10,2016 Bernardus Chardonnay Monterey County,20001992-BRN,Bernardus Winery,United States > California > Central Coast > Monterey,Chardonnay,2016 Bernardus Chardonnay Monterey County,Chardonnay,,White Wine,Domestic,,19.43,
chardonnay,Chardonnay,20001854_2018-08-15,NV Champagne Guillaume Sergent Les Pres Dieu Brut,20001854-GUS,Guillaume Sergent,France > Champagne,Champagne,NV Champagne Guillaume Sergent Les Pres Dieu Brut,Chardonnay,Grand Cru Selections,Sparkling,Import,,58.29,
chardonnay,Chardonnay,20001151_2018-02-09,2015 TOR Chardonnay Durell Vineyard,20001151-TOR,TOR Wines,United States > California > Sonoma County > Sonoma Coast,Chardonnay,2015 TOR Wines TOR Chardonnay Durell Vineyard,Chardonnay,Kenward Family Vineyards,White Wine,Domestic,,63.3,
chardonnay,Chardonnay,20001507_2018-03-06,2014 Stony Hill Vineyard Chardonnay Napa Valley,20001507-SHV,Stony Hill Vineyard,United States > California > Napa Valley,Chardonnay,2014 Stony Hill Vineyard Chardonnay Napa Valley,Chardonnay,,White Wine,Domestic,c0504a2e76f0394eb5d9485f8aa9878e,51.4,Google_Search_Beta_Wines_USA_Sonoma
chardonnay,Chardonnay,20001980_2018-10-02,2014 Stomping Girl Chardonnay Hyde Vineyard,20001980-SGW,Stomping Girl Wines,United States > California > Napa Valley > Los Carneros,Chardonnay,2014 Stomping Girl Chardonnay Hyde Vineyard,Chardonnay,,White Wine,Domestic,Cabernet PP LAL,21.09,evocalize
chardonnay,Chardonnay,20001313_2018-06-16,NV Akarua Methode Traditionnelle Rose,20001313-AKA,Akarua,New Zealand > Central Otago,Sparkling,NV Akarua Methode Traditionnelle Rose,"Chardonnay,Pinot Noir",Seaview Imports,Sparkling,Import,,31.8,
chardonnay,Chardonnay,20001761_2018-08-02,2015 Clos Du Val Estate Chardonnay Lot One Carneros Napa Valley,20001761-CDV,Clos du Val,United States > California > Napa Valley,Chardonnay,2015 Clos Du Val Estate Chardonnay Lot One Carneros Napa Valley,Chardonnay,,White Wine,Domestic,,25.86,
chardonnay,Chardonnay,20001420_2018-10-05,2014 Louis Latour Marsannay Blanc AC Cote-D' Or,20001420-LTR,Louis Latour,France > Burgundy > Cote de Nuits > Marsannay,White Burgundy,2014 Louis Latour Marsannay Blanc AC Cote-D' Or,Chardonnay,Louis Latour Inc,White Wine,Import,,27.58,
chardonnay,Chardonnay,20001951_2018-11-08,"2015 Louis Latour Chassagne Montrachet Chenevottes"" 1er Cru""",20001951-LTR,Louis Latour,France > Burgundy,Chardonnay,"2015 Louis Latour Chassagne Montrachet Chenevottes"" 1er Cru""",Chardonnay,Louis Latour Inc,White Wine,Import,,69.99,
chardonnay,Chardonnay,20002030_2018-11-02,2016 Mer Soleil Chardonnay Reserve Santa Lucia Highlands,20002030-MSL,Mer Soleil,United States > California > Central Coast > Santa Lucia Highlands,Chardonnay,2016 Mer Soleil Chardonnay Reserve Santa Lucia Highlands,Chardonnay,Young's Market,White Wine,Domestic,,27.36,
chardonnay,Chardonnay,20001613_2018-05-19,2013 Panther Creek Cellars Chardonnay French Creek Vineyard,20001613-PNT,Panther Creek Cellars,United States > Oregon,Chardonnay,2013 Panther Creek Cellars Chardonnay French Creek Vineyard,Chardonnay,,White Wine,Domestic,,29.99,
chardonnay,Chardonnay,20001405_2018-01-29,2015 Fait Main Chardonnay Penhoet Toyon Farm Vineyard Carneros,20001405-FTM,Fait Main,United States > California > Napa Valley > Los Carneros,Chardonnay,2015 Fait Main Chardonnay Penhoet Toyon Farm Vineyard Carneros,Chardonnay,,White Wine,Domestic,,48.88,
chardonnay,Chardonnay,20001788_2018-08-13,2016 Foxen Chardonnay Block UU Bien Nacido Vineyard Santa Maria Valley ,20001788-FXN,Foxen Winery,United States > California > Central Coast > Santa Maria Valley,Chardonnay,2016 Foxen Chardonnay Block UU Bien Nacido Vineyard Santa Maria Valley ,Chardonnay,,White Wine,Domestic,,33.74,
chardonnay,Chardonnay,20002010_2018-10-18,2014 Hidden Ridge Chardonnay,20002010-HRV,Hidden Ridge Vineyard,United States > California > Sonoma County,Chardonnay,2014 Hidden Ridge Chardonnay,Chardonnay,,White Wine,Domestic,,19.07,
chardonnay,Chardonnay,20001024_2018-06-04,2013 Nicholson Jones Selection Chardonnay Dolly Hill,20001024-NIJ,Nicholson Jones Selection,United States > California > Napa Valley > Los Carneros,Chardonnay,2013 Nicholson Jones Selection Chardonnay Dolly Hill,Chardonnay,Scale Wine Group,White Wine,Domestic,,30.0,
chardonnay,Chardonnay,20001958_2018-10-13,2005 Bollinger La Grande Annee Champagne,20001958-BOL,Bollinger,France > Champagne,Champagne,2005 Bollinger La Grande Annee Champagne,"Chardonnay,Pinot Noir",Vintus,Sparkling,Import,,75.0,
chardonnay,Chardonnay,20001391_2018-01-07,2014 Leeuwin Estate Art Series Chardonnay Margaret River,20001391-LEU,Leeuwin Estate,Australia > Margaret River,Chardonnay,2014 Leeuwin Estate Art Series Chardonnay Margaret River,Chardonnay,Old Bridge Cellars,White Wine,Import,4fbdaa3ff3083645b2ac59e61aa4d368,84.33,20000525_newbrand
chardonnay,Chardonnay,20001992_2018-10-12,2016 Bernardus Chardonnay Monterey County,20001992-BRN,Bernardus Winery,United States > California > Central Coast > Monterey,Chardonnay,2016 Bernardus Chardonnay Monterey County,Chardonnay,,White Wine,Domestic,,17.99,
chardonnay,Chardonnay,11827648_2018-03-17,2012 Domaine Simonnet-Febvre Chablis 1er Cru Fourchaume,11827648-DSF,Domaine Simonnet-Febvre,France > Burgundy > Chablis,White Burgundy,2012 Domaine Simonnet-Febvre Chablis 1Er Cru Fourchaume,Chardonnay,Louis Latour Inc,White Wine,Import,,38.05,
chardonnay,Chardonnay,20001990_2018-10-09,2016 Massican Gaspare Friuli Colli Orientali White Wine,20001990-MNW,Massican Winery,Italy > Friuli-Venezia Giulia,Interesting White,2016 Massican Gaspare Friuli Colli Orientali White Wine,"Chardonnay,Ribolla Gialla,Tocai",,White Wine,Import,,32.32,
chardonnay,Chardonnay,20001721_2018-07-01,2015 Mayacamas Chardonnay Mt. Veeder Napa Valley,20001721-MAY,Mayacamas Vineyards,United States > California > Napa Valley > Mount Veeder,Chardonnay,2015 Mayacamas Chardonnay Mt. Veeder Napa Valley,Chardonnay,Skurnik Wines,White Wine,Domestic,,54.29,
chardonnay,Chardonnay,20002010_2018-10-18,2014 Hidden Ridge Chardonnay,20002010-HRV,Hidden Ridge Vineyard,United States > California > Sonoma County,Chardonnay,2014 Hidden Ridge Chardonnay,Chardonnay,,White Wine,Domestic,30 Day Remarketing,19.65,evocalize
chardonnay,Chardonnay,20001572_2018-04-21,2014 Jigar Wines Chardonnay Russian River Valley Sonoma County		,20001572-JIG,Jigar Wines,United States > California > Sonoma County > Russian River Valley,Chardonnay,2014 Jigar Wines Russian River Valley Sonoma County		,Chardonnay,Jigar Wines,White Wine,Domestic,,22.99,
chardonnay,Chardonnay,20001374_2018-05-06,2016 Domaine du Chateau de Pierreclos Macon-Pierreclos,20001374-CDP,Domaine du Chateau de Pierreclos,France > Burgundy > Macon,White Burgundy,2016 Domaine du Chateau de Pierreclos Macon-Pierreclos,Chardonnay,AP Wine Imports,White Wine,Import,,21.44,
chardonnay,Chardonnay,10193772_2018-02-09,NV Michel Turgy Reserve Selection Blanc De Blancs Grand Cru Brut,10193772-MTY,Michel Turgy,France > Champagne,Champagne,NV Michel Turgy Reserve Selection Blanc De Blancs Grand Cru Brut,Chardonnay,North Berkeley Wine Imports,Sparkling,Import,,54.26,Cartera 12%
chardonnay,Chardonnay,20001382_2018-01-03,2015 Louis Latour Pouilly Vinzelles Les Champs Maconnais,20001382-LTR,Louis Latour,France > Burgundy > Macon > Pouilly-Vinzelles,White Burgundy,2015 Louis Latour Pouilly Vinzelles Les Champs,Chardonnay,Louis Latour Inc,White Wine,Import,,21.64,
chardonnay,Chardonnay,20001313_2018-06-16,NV Akarua Methode Traditionnelle Rose,20001313-AKA,Akarua,New Zealand > Central Otago,Sparkling,NV Akarua Methode Traditionnelle Rose,"Chardonnay,Pinot Noir",Seaview Imports,Sparkling,Import,,31.91,NEW - Post Purchase V2
chardonnay,Chardonnay,20001384_2018-02-15,2015 Talley Vineyards Estate Chardonnay Arroyo Grande,20001384-TLV,Talley Vineyards,United States > California > Central Coast > Arroyo Grande Valley,Chardonnay,2015 Talley Vineyards Estate Chardonnay Arroyo Grande,Chardonnay,,White Wine,Domestic,,26.49,Post Purchase V2
chardonnay,Chardonnay,20002010_2018-10-18,2014 Hidden Ridge Chardonnay,20002010-HRV,Hidden Ridge Vineyard,United States > California > Sonoma County,Chardonnay,2014 Hidden Ridge Chardonnay,Chardonnay,,White Wine,Domestic,,19.11,20000317
chardonnay,Chardonnay,20001024_2018-06-15,2013 Nicholson Jones Selection Chardonnay Dolly Hill,20001024-NIJ,Nicholson Jones Selection,United States > California > Napa Valley > Los Carneros,Chardonnay,2013 Nicholson Jones Selection Chardonnay Dolly Hill,Chardonnay,Scale Wine Group,White Wine,Domestic,#NAME?,32.85,Google_Search_Beta_BG_MidBuyer
chardonnay,Chardonnay,20001488_2018-02-25,2015 Massican Gaspare Friuli Colli Orientali White Wine,20001488-MNW,Massican Winery,Italy > Friuli-Venezia Giulia,Interesting White,2015 Massican Gaspare Friuli Colli Orientali White Wine,"Chardonnay,Ribolla Gialla,Tocai",,White Wine,Import,,31.79,
chardonnay,Chardonnay,20001374_2018-05-06,2016 Domaine du Chateau de Pierreclos Macon-Pierreclos,20001374-CDP,Domaine du Chateau de Pierreclos,France > Burgundy > Macon,White Burgundy,2016 Domaine du Chateau de Pierreclos Macon-Pierreclos,Chardonnay,AP Wine Imports,White Wine,Import,,21.79,
chardonnay,Chardonnay,20001116_2018-01-22,2013 Domaine Matrot Meursault,20001116-DMB,Domaine Matrot,France > Burgundy > Cote de Beaune,Chardonnay,2013 Domaine Matrot Meursault,Chardonnay,Treasury Wine Estates,White Wine,Import,#NAME?,30.87,Google_Search_Beta_Varietal_Tier1
chardonnay,Chardonnay,10193772_2018-02-09,NV Michel Turgy Reserve Selection Blanc De Blancs Grand Cru Brut,10193772-MTY,Michel Turgy,France > Champagne,Champagne,NV Michel Turgy Reserve Selection Blanc De Blancs Grand Cru Brut,Chardonnay,North Berkeley Wine Imports,Sparkling,Import,Rotie Cellars,55.05,Bing_Search_Alpha_Wines_USA_OR-WA-Rest
chardonnay,Chardonnay,20000491_2018-02-09,2013 Louis Latour Meursault Goutte d'Or 1er Cru,20000491-LTR,Louis Latour,France > Burgundy > Cote de Beaune > Meursault,White Burgundy,2013 Louis Latour Meursault Goutte d'Or 1er Cru,Chardonnay,Louis Latour Inc,White Wine,Import,,75.07,
chardonnay,Chardonnay,20001721_2018-07-01,2015 Mayacamas Chardonnay Mt. Veeder Napa Valley,20001721-MAY,Mayacamas Vineyards,United States > California > Napa Valley > Mount Veeder,Chardonnay,2015 Mayacamas Chardonnay Mt. Veeder Napa Valley,Chardonnay,Skurnik Wines,White Wine,Domestic,,54.18,
chardonnay,Chardonnay,20001024_2018-02-09,2013 Nicholson Jones Selection Chardonnay Dolly Hill,20001024-NIJ,Nicholson Jones Selection,United States > California > Napa Valley > Los Carneros,Chardonnay,2013 Nicholson Jones Chardonnay Dolly Hill Vineyard Carneros,Chardonnay,Scale Wine Group,White Wine,Domestic,Churchill  Wine|492|1612885,32.0,B_Wine Access_3P_Performers PA 90 
chardonnay,Chardonnay,20001943_2018-09-16,2016 Clos du Val Proprietary White Wine Napa Valley,20001943-CDV,Clos du Val,United States > California > Napa Valley,Interesting White,2016 Clos du Val Proprietary White Wine Napa Valley,"Chardonnay,Muscat,Sauvignon Blanc",,White Wine,Domestic,chateau beychevelle bordeaux,19.47,
chardonnay,Chardonnay,20001888_2018-09-13,NV Bollinger Rose Champagne France,20001888-BOL,Bollinger,France > Champagne,Champagne,NV Bollinger Rose Champagne France,"Chardonnay,Pinot Meunier,Pinot Noir",Vintus,Sparkling,Import,#NAME?,97.86,G_WineAccess_3P_Producers_Phelps_Tier1
chardonnay,Chardonnay,20001449_2018-02-09,2015 Deovlet Chardonnay Solomon Hills Vineyard Santa Maria Valley,20001449-DEO,Deovlet Wines,United States > California > Central Coast > Santa Maria Valley,Chardonnay,2015 Deovlet Chardonnay Solomon Hills Vineyard Santa Maria Valley,Chardonnay,,White Wine,Domestic,,37.1,
chardonnay,Chardonnay,20000918_2018-02-09,2016 LIOCO Chardonnay Sonoma County,20000918-LIO,LIOCO,United States > California > Sonoma County,Chardonnay,2016 LIOCO Chardonnay Sonoma County,Chardonnay,,White Wine,Domestic,,22.0,6% Private Baseline Commission
chardonnay,Chardonnay,20001922_2018-09-07,2015 Ponzi Vineyards Chardonnay Reserve 45th Anniversary Willamette Valley,20001922-PON,Ponzi Vineyards,United States > Oregon,Chardonnay,2015 Ponzi Vineyards Chardonnay Reserve 45th Anniversary Willamette Valley,Chardonnay,Vintus,White Wine,Domestic,,37.09,
chardonnay,Chardonnay,20001951_2018-11-08,"2015 Louis Latour Chassagne Montrachet Chenevottes"" 1er Cru""",20001951-LTR,Louis Latour,France > Burgundy,Chardonnay,"2015 Louis Latour Chassagne Montrachet Chenevottes"" 1er Cru""",Chardonnay,Louis Latour Inc,White Wine,Import,TOS LAL,74.72,evocalize
chardonnay,Chardonnay,20001992_2018-10-12,2016 Bernardus Chardonnay Monterey County,20001992-BRN,Bernardus Winery,United States > California > Central Coast > Monterey,Chardonnay,2016 Bernardus Chardonnay Monterey County,Chardonnay,,White Wine,Domestic,,19.38,
chardonnay,Chardonnay,20001302_2017-12-11,2015 TOR Wines Chardonnay Reserve Cuvee Susan Napa Valley,20001302-TOR,TOR Wines,United States > California > Napa Valley,Chardonnay,2015 TOR Wines Chardonnay Reserve Cuvee Susan Napa Valley,Chardonnay,,White Wine,Domestic,,85.39,
chardonnay,Chardonnay,20001468_2018-02-14,2014 Patrice Rion Bourgogne Chardonnay,20001468-PTR,Patrice Rion,France > Burgundy,White Burgundy,2014 Patrice Rion Bourgogne Chardonnay,Chardonnay,Tru North Wines,White Wine,Import,,26.49,
